"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Option Name 4","Option Value 4","Option Name 5","Option Value 5","Option Name 6","Option Value 6","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"","1c2f975b-3d84-48ca-9911-2478e755f28d","","","","","","SQ4962405","Type","USB-A to Lightning","","","","","","","","","","","9.95","0.00","No","0","","","0.0","0.0","0.0","0.0","",""
"67d9e74632dd7a4c710f1341","2b2d7c59-aa3a-4884-8462-7f34f7a78283","PHYSICAL","shop","pd-20w-single","20W Fast Charger Kit (Cable Included)","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">PD20W Fast Charger Kit (UK Plug)</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">36W USB-C to Lightning  Cable Included with this charger.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Length:  1.2m</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Supports fast charging for all lightning devices.</p>","SQ5410479","","","","","","","","","","","","","29.99","14.99","Yes","5","/power-adaptors","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/b004c05f-3479-4999-a540-9083d25461e5/CH-7571-removebg-preview.png"
"6391268b49c48c1a4c009df3","459307a6-924f-49b2-a99d-6b2b77d32e35","PHYSICAL","shop","pd-60w-c-to-c","60W PD USB-C to USB-C Cable","<h2 style=""text-align:start;"">MCDODO Type-C to Type-C 60W PD Fast Charge Data Cable</h2><p class="""">Length: 1.2M ('4’9ft)</p><p class=""""><span style=""color: rgb(0, 0, 0)""><strong>SR Design:</strong><br>SR design with durable aluminium alloy and tangle-free braided cable.<strong>Material:&nbsp;<br></strong>TPE / Nylon</span></p>","SQ9328741","","","","","","","","","","","","","24.99","14.99","Yes","2","/usbc-cables","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1670458178887-CYGN2OSTAX0UQC6H6ST4/c-to-c-60w-pd.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1670458177563-Q1DRYYZC8642OS3XNS96/c-to-c-60w.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1670458179267-80WAGRKBXIYNV5DMVY1X/c-to-c-60w-pd1.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1670458178872-46WFO4L3FJ3CCLV59UJS/c-to-c-60w-pd3.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1677245176713-S5V1ESSDWA29I2A8T1T5/s-l1600.png"
"63558b4a0e079e070a5717c8","59cf7b1a-21a3-466a-8e1a-c6f6d4cb687b","PHYSICAL","shop","prism-15w-charger","15W Transparent Magnetic Fast Wireless Charger Prism Series","<ul data-rte-list=""default""><li><p class="""">Transparent 15W wireless MagSafe charger for Apple and Qi Wireless charging phones.</p></li><li><p class="""">The length of the USB-C cable is 1.2M (3’9ft).</p></li><li><p class="""">Transparent Design fitted with LEDs to show the status of charging.</p></li><li><p class="""">Works with iPhones with MagSafe feature, including iPhone 14 Pro.</p></li></ul>","SQ6106742","","","","","","","","","","","","","50.00","24.95","Yes","0","/accessories","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1666550645527-5DXQCIIP4N7X2BZ9UP6K/1.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1666550645268-4PI1YI96RU6O4LJ282SC/6.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1666550645483-790NG22B39LMJL3SCIY2/3.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1666550645316-63IX9AN6JEAPZR8R52AV/8.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1666550643782-GTG8AX7U4CYOAXLCY2QI/7.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1666550645618-AJLNPKC177XOEA0OMJG2/5.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1666550646033-UL75O4BTGN7KVPUS64SQ/4.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1666550645605-J0Y74N4MXA7F1W4QATI0/2.jpeg"
"64f9fb5a7ae25642cca700fa","0c089221-0e36-437c-9082-884765316c5e","PHYSICAL","shop","prism-36w","USB-C to Lightning Prism Series 36W","<h2><span style=""color: rgb(0, 0, 0)""><strong>Charging and data transfer cable, charging current up to 3A (max), transfer data with USB 2.0 speed (up to 480 Mbps). It can support up to 36W PD. Fast charge to 60% in 30 minutes, with a supported Power Adapter.</strong>Compatibility<strong>: This USB cable is compatible with all iOS devices (iPhone 8 and up) and all type C devices. High-quality textured Aluminium Alloy housing and nylon fibre jackets increase the cable's durability and reversible design. This can help you plug and unplug easily without checking the connector orientation.</strong></span></h2>","SQ2567616","Length","1.2M","","","","","","","","","","","40.00","20.00","No","0","/apple-cables","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1694104480553-O32LJJ55AZAJRLIERAQX/1_060543e0-2915-4e78-844e-b16302a5f319_1000x1000_crop_center.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1694104480432-SUY86E9NDUYX21J777CM/2_1d31c020-31f1-410b-889e-9c9667fffd28_1000x1000_crop_center.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1694104480478-COW5NBU7NM6XRDS1CZIM/s-l1600.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1694104480544-7MP6R3W4ELEZQC5JKFH7/4_c76e42bf-cd22-490e-b31f-191f08febf3f_1000x1000_crop_center.jpg"
"","0dcc00ae-6b15-4b3e-981b-6d79817d9760","","","","","","SQ1871748","Length","1.8M","","","","","","","","","","","45.00","22.95","No","3","","","0.0","0.0","0.0","0.0","",""
"6542790f740f5230f4251807","70502018-5e6f-4057-a9c3-e75ded00a415","PHYSICAL","shop","prism-65w","USB-C to USB-C Cable Prism Series 65W","<h2 style=""white-space:pre-wrap;""><strong><em>65W Charging and data transfer cable</em></strong></h2><ul data-rte-list=""default""><li><p class="""" style=""white-space:pre-wrap;""><strong><em>65W quick charging cable long-lasting as new PD type c to type c data cable.</em></strong></p></li><li><p class="""" style=""white-space:pre-wrap;""><strong><em>strong aluminium alloy shell.</em></strong></p></li><li><p class="""" style=""white-space:pre-wrap;""><strong><em>two different lengths 1M and 1.5M.</em></strong></p></li><li><p class="""" style=""white-space:pre-wrap;""><strong><em>Low heating and fast charging guard your devices.</em></strong></p></li><li><p class="""" style=""white-space:pre-wrap;""><strong><em>Upgraded SR design bending resistance, more durable.</em></strong></p></li><li><p class="""" style=""white-space:pre-wrap;""><strong><em>5PC thick core wires stable charging &amp; data sync.</em></strong></p></li></ul>","SQ9855027","Length","1M","","","","","","","","","","","30.00","8.95","Yes","0","/usbc-cables","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1698855446959-BAAU66LX77AYFJNN2JW7/167601751402653314.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1698855446747-5C5YEYV04YWLS8UZVAP5/167601740073464801.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1698855482150-3GKVWDY7PBQ7T4DPCAGV/Screenshot+2023-11-01+161752.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1715983006493-I9MO0TRGTFRKFW7NBP6A/prism-series-ctoc-cable-04_jpg_1024x1280.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1715983039319-2SI278FAMRZQ4U56WIG9/15m-c-mcdodo.png"
"","07b3641a-1552-47d6-8584-5c960d6f6101","","","","","","SQ9455025","Length","1.5M","","","","","","","","","","","40.00","14.95","Yes","6","","","0.0","0.0","0.0","0.0","",""
"63b482548ea14d2dcf9bd7ad","58098075-b6ba-4269-af4b-d986484f6049","PHYSICAL","shop","prism-lightning","Prism Series 90 Degree Transparent Apple Lightning Cable","<h2><strong>Your Mcdodo Latest Tech Trend: See-Through (Transparent) Gold Plated Lightning Data and Charging Cable</strong></h2><p class=""""><span style=""color: rgba(0, 0, 0, 0.78)"">【RIGHT ANGLE 90 DEGREE CONNECTOR】Cable with innovative 90-degree L-shaped design. It's more convenient and more comfortable for playing games, watching videos, read e-books when you lie on the couch or bed while charging your device.</span></p><p class=""""><span style=""color: rgba(0, 0, 0, 0.78)"">【DURABLE QUALITY】This charger cable is made of high-quality nylon braided cord and is made from a high-grade electroplating aluminium alloy case. Support up to more than 15004+ times bending, strong and durable, long life. anti-scratch and anti-oxidation.</span></p><p class=""""><span style=""color: rgba(0, 0, 0, 0.78)"">【 Compatible with All Apple Devices 】This Mcdodo cable is compatible with all Apple iPhones, iPad and other lightning devices.</span></p><p class=""""><span style=""color: rgba(0, 0, 0, 0.78)"">【 Gold Plated Connectors 】</span>Gold Plated Pin, Plug-resistant &amp; anti-oxidation.</p>","SQ3110670","Colour","Black","Length","1.2M","","","","","","","","","29.99","13.99","Yes","0","/right-angle-cables, /apple-cables","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1672774548760-DEQMTF6IX8LC9GF7Q01Q/1.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1672774809224-UFOOZ4N9ERSG4RW42ORS/5.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1672774549065-VE4TM0VHZD270PE2U7DO/2.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1672774809316-VDHLKO84AWT2I0VCU363/7.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1672774808712-8D106JDN33WIJ4PFJQ0Q/3.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1672774809401-VSXORJ8MDJACR0UG6XMC/4.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1672774808908-MGMB30XRQYDMX8NRA4IG/box.jpg"
"","72106254-b05f-4e4b-a0f4-081eacc5d3f8","","","","","","SQ0431026","Colour","Black","Length","Pack of 3","","","","","","","","","90.00","32.45","Yes","0","","","0.0","0.0","0.0","0.0","",""
"63afadb66c4ef80545a52c34","a40a305e-7fe7-4061-aae8-a7beb8f8e510","PHYSICAL","shop","prism-usbc-lightning","Prism Series 90 Degree USB-C to Lightning 36W Transparent Cable","<p class="""">Model No. CA-339 Gold Plated Data and Charging Cable 36W USB-C to Lightning for Apple devices</p><p class="""">Output 3A current</p><p class="""">Length 1.2m/1.8m</p><p class="""">Power 36W Max</p><p class="""">Compatible with iPhone, iPad pro, AirPod pro, etc. Material Zinc Alloy+TPE+Nylon Highlight PD36W For iPhone/iPad Cyberpunk Style Clear to see circuit elements 90° Elbow Born for game Gold Plated Pin, Plug-resistant &amp; anti-oxidation Color Black Package Color Box Shipment Carton: 100pcs/ctn Carton Size: 480*374*269mm</p>","SQ8535937","Length","1.2M","","","","","","","","","","","40.00","25.00","Yes","1","/right-angle-cables, /apple-cables","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1672458234705-X3ALVZKTFPGTWWWEFYWH/02_23f168e7-aa39-4e66-a947-4a2249fa2238_1000x1000_+%281%29.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1672458247214-PH2MXN6RGJMG2HX9WKSP/01_fe58ffd6-36d0-4be1-b594-9b22af9f12d1_1000x1000_.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1672458249573-G0Q3TJ2K2A2WL8KPWJ9X/03_671e91ff-384e-4ac8-8a74-a9793106a06b_1000x1000_.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1672458247997-ZRWHJLK5CUBXGN94R6TF/02_0be9cab2-8ce6-4049-a6ff-505b83d6dad6_1000x1000_.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1672458248011-QCDHIZM5V250YNZGX7AB/07_23c383c3-d0b0-4937-8db3-4f6d1d3bb60f_1000x1000_.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1672458248300-OV7DHEGRSPEQ3MQVKPUS/04_9d9e5b1a-0d92-44db-830e-a12469c3c525_1000x1000_.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1672458234693-P8K9RGVV4Z7Z6EQVZM2G/02_1e196337-4dd7-42d6-ad94-d71c133c2bcd_1000x1000_.png"
"","c82aeec7-6212-4c27-b53d-c2fe02842505","","","","","","SQ2511919","Length","1.8M","","","","","","","","","","","50.00","30.00","Yes","1","","","0.0","0.0","0.0","0.0","",""
"63d312d631c57d33236b3c59","8b6b2265-55cd-44f0-b2fd-488b2e68044b","PHYSICAL","shop","prism-usbc-usbc","Prism Series 100W Right Angle USB-C to USB-C Transparent Cable","<p class="""">Prism Series 100W Right Angle USB-C to USB-C Transparent Cable with Golden Connectors</p><p class="""">Our Prism Series with Right Angle and see through design can now charge your devices with 100W power, the 90 degree design is perfect for watching films or playing games on your device as it will take less space than normal cable &amp; more durable.</p><p class=""""><span style=""color: rgb(0, 0, 0)"">100W PD Fast Charger: The USB-C to USB-C Power and Data Cable features a smart E-Chip to reassure the safety and stability of the 5A Max current. The USB-C PD Fast Charger supports 20V/5A, 20V/3A, 15V/3A, 12V/3A, 9V/3A, 9V/2A, delivering full-speed charging to most laptops/tablets/phones, when paired with 96W/90W/87W/65W/45W/20W PD charger. Fully charge MacBook Pro in 2h, as fast as the original power cable. The 100W PD Fast Charge Cable is an ideal replacement or spare cable for USB-C/Thunderbolt 3 laptops/phones.</span></p>","SQ4069346","Length","1.2M","","","","","","","","","","","50.00","25.00","Yes","3","/right-angle-cables, /usbc-cables","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1674777698145-RTDCUR2883F8P2MOGWQN/Mcdodo-100W-USB-Type-C-To-USB-C-Cable-QC-4-0-PD-5A-USB-C.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1674777698753-3065P6C30DAKMUZAFKJO/s-l1600.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1674777698975-K5J89SN4IMUAG2G2BTTO/4.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1674777698567-OEHPP5N82087ZR62503G/%23ss.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1674777698038-QOJKSP9Z8KACSV3NXXSP/02_02664aa6-72c0-4bee-88aa-47f489388a8e_1000x1000_crop_center.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1674777698490-A5C19LRTZJ29H33ULZAD/05_598d4ca1-d949-4e7a-9fa6-6b7d74105ccd_1000x1000_crop_center.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1674777698840-5CZ3QKGD3JVEC6E2O4X7/s-l1600+%281%29.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1674777698050-ECHKF7F71MIX7JABRCVJ/02_f3608f37-8876-4fdf-a7de-7b8162f065aa_1000x1000_crop_center.jpg"
"","c1b5ea65-61b3-42cd-a552-11f49db1089d","","","","","","SQ4382209","Length","1.8M","","","","","","","","","","","60.00","30.00","Yes","3","","","0.0","0.0","0.0","0.0","",""
"616080880130b83b0148184e","9525ae8d-f7a6-4249-a0eb-432054267b6d","PHYSICAL","shop","right-angle-c-to-l","36W 90 Degree USB-C to Lightning Cable","<p class="""">This Series of Right Angle Cables For Apple Lightning Devices comes with PD fast charging technology.</p><p class="""">Mcdodo USB-C to Lightning Cable 90-Degree Reversible Cable*</p><blockquote><p class=""""><strong>This cable is Apple MFI certified.</strong></p><p class=""""><strong>Can be used with any charging adapter with USB-C output.</strong></p><p class=""""><strong>Both USB-A and Lightning-C ends are reversible.</strong></p><p class=""""><strong>Supports charging and data transfer.</strong></p></blockquote><p class="""">*Both ends can be put inside a charging port each way.</p><p class="""">【No pop-ups】100% Compatibility for Your iPhones: Mcdodo 90 Degree Phone Charger Cable ensures 100% compatibility of charging and syncing with all No warning message pop-ups. In addition, Mcdodo USB C to Lightning Cable upgrades simultaneously with the Newest system, support fast charging for Phone 12, 12 Pro, 13, and 13 Pro. 11,11 Pro,11 Pro Max, X, XS, XR, XS Max,8,8 Plus, and other later models when using your USB C Power Delivery Charger [Use USB-C Wall Charger]</p><ul data-rte-list=""default""><li><p class="""">【Power Delivery Fast Charging】This Phone Fast Charger Cable supports 5V / 3A max output, which is as fast as the original cable. For data transmission, this cable supports transfer speeds of up to 480Mbps. Charge your Phone 11 from 0% to 50% in just 30 mins.</p></li><li><p class="""">【90 Degree Design, Comfortable and Protective】The 90 Degree Design of this Right Angle charging Cable can not only extend the cable's service time but also provide a much more comfortable using experience when playing with your phone during charging.</p></li><li><p class="""">【BUILT TO LAST】Made with braided nylon, for added durability and style. The aluminum casing around the charger head has been tested to withstand being plugged in over 15000 times. Mcdodo Cable allows you to plug and unplug devices without any worries. The nylon-braided exterior makes this iPhone cable flexible and easy to take even in your pocket without any tangled.</p></li><li><p class="""">【SATISFACTION ASSURANCE】 – Mcdodo Right Angle series charging data cable, We're not satisfied until you're satisfied.We back all our products with the support you deserve. Our Products have a warranty for the ease of your mind. This item comes without the original box.</p></li></ul>","SQ6929893","Length","1.2M (4 FT)","","","","","","","","","","","40.00","18.99","No","0","/right-angle-cables, /apple-cables","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1701173159644-GHGUC0ZYIZUDX8ZCAPEO/usb-c90usb-c.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1633715362360-VY0YDAEJ6OG748VMHWII/2.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1633715361358-IHF0DFYA6M4UZ7RBNLG5/5.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1633715360635-0VSKIH59BAXD9WVM17BJ/4.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1633715361787-8DTO3HQ0PGJO1E784FMV/7.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1633715361421-L7TAPKI5IZ0VJQ8ZOLU1/3.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1633715359183-5IA5SPVC53OMXXP72LQH/1.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1633715362251-HSE82YGY6B2ZUJETO2G8/6.jpeg"
"","eb19b8bd-fa30-443b-b35e-82123bacdc1f","","","","","","SQ3648479","Length","1.8M (6 FT)","","","","","","","","","","","50.00","25.00","Yes","0","","","0.0","0.0","0.0","0.0","",""
"61608755daea47694bd58ec0","b3a71264-1a2c-476a-99a6-46f7b3f5a90c","PHYSICAL","shop","right-angle-usb-c-to-usb-c-cable","Right Angle USB-C to USB-C Cable","<p class="""">Mcdodo Right Angle USB-C to USB-C Cable</p><blockquote><p class=""""><strong>The cable supports both fast charging and data transfer.</strong></p><p class=""""><strong>The LED indicator will light up while charging and syncing.</strong></p><p class=""""><strong>Both USB-C and USB-C connectors are reversible.</strong></p></blockquote><p class=""""></p><p class="""">60W PD Fast Charger: The 60W USB-C to USB-C Power Cable delivers full-speed charging to most USB C/Thunderbolt 3 laptops, The 60W Type C Cable also supports fast charging to QC 4.0+/3.0 &amp; Huawei FCP phones, Work with Galaxy S20/Huawei P30, 2.4H to fully charge Pad pro 11"" &amp; 2H for Galaxy S20. Greatly shorten charging time.</p><ul data-rte-list=""default""><li><p class="""">LED 90-Degree Design: Mcdodo USB C to USB C 60W Cable features double-angled Type C Plugs to ensure a snug fit to your devices and prevent bending &amp; splitting issues. Plus, the 90 Degree Angled Design allows you to adjust the USB C PD Cable flexibly to avoid interference with the adjacent ports on your device.LED indicator:Two side LED Different brightness for day and night,LED light charging reminder make charging state visible.</p></li><li><p class="""">40MB/s Data Transfer: The 90 Degree Type C to Type C Cable combines a 40 MB/s data transfer rate with 60W PD fast charging, delivering 1GB files in 30 seconds. The High-Speed USB-C to USB-C Data Cable is ideal for exchanging files between USB-C/Thunderbolt 3 devices, eg, attaching portable external SSD to laptops for file backup and storage expansion, and connecting phones to laptops for photo/video sharing.</p></li><li><p class="""">Reliable &amp; Stronger: Mcdodo USB C to USB C Fast Charge Cable is built to last forever. Made of evolved nylon braid, 60W Type C Lead can withstand any twist, tug, or tangle. Aluminium alloy case plus multi-layer shielding prevent signal interference and provide a high performance. Built-in 56Ω Pull-up Resistor and Over-Current/Over-Temperature/Short-Circuit protection keep your devices from damage. Reinforced USB-C connectors fit snugly for stable and secure charge &amp; sync.</p></li><li><p class="""">Widely Compatibility; Our USB C to USB C cable is designed for almost all USB C devices, compatible with Samsung S20/ S10/ S10e/ S10 Plus/ Galaxy S9/ S10 Plus/ Note 8/ Note 9, Google Pixel 2/ 3/ 3a/ 4 XL, iPad Pro 2020/2018, MacBook Pro 12”/ 13”, Dell XPS 13 and more…</p></li></ul>","SQ7725438","Length","1.5M","","","","","","","","","","","30.00","14.95","Yes","0","/right-angle-cables, /usbc-cables","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1633716391827-P5072U94HIC92EHNIRXO/c2c5.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1633716391901-VUNDV99J373F01ADGGM3/c2c4.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1633716148921-9VJ67DOIW2OMRM8DTXVJ/c2c2.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1633716195784-YMRPKLSNW6TE47UZZ29F/c2c.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1633716392331-TAUMEFJNWLBQLXRCZS5Y/c2c3.jpeg"
"","6baf738f-98ee-4b6c-8bcc-4c26d0cafd6e","","","","","","SQ1633661","Length","2M","","","","","","","","","","","40.00","19.95","Yes","0","","","0.0","0.0","0.0","0.0","",""
"62f5a0adcf1f7e47ba37bf23","7a995188-1026-455e-bb34-b9ac3597b50f","PHYSICAL","shop","slim-series-3a-classic","Apple Lightning Cable Slim Series","<p class=""""><strong>3A Lightning Slim Series for Apple MFI Certified</strong></p><p class=""""><span style=""color: rgb(0, 0, 0)"">Ultra slim SR design made with durable material and tangle-free Nylon braiding for bending protection.</span></p><p class="""">Fast Charge: Fast charging up to 3A current with an upgraded thick pure copper core.</p><p class=""""><span style=""color: rgb(0, 0, 0)"">Current: 3A Max</span></p><p class=""""><span style=""color: rgb(0, 0, 0)"">Colours: Black, Silver</span></p><p class=""""><span style=""color: rgb(0, 0, 0)"">Length: 1.2 Meters (4 ft)</span></p>","SQ9636658","Color","Black","","","","","","","","","","","30.00","15.00","Yes","3","/apple-cables","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1660264866483-18Y0KV2EYAAPU7HIPITA/38-89862_6.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1660264866603-EUPTH63460XG6DRK84ZX/38-89862_2.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1660264866474-77N71NTJ9K95I9MPEDX7/38-89862_3.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1660264866652-A8A2917T3U1W2J8O1JPL/38-89862_4.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1660265176836-HJ1L7LO19SWN2XRLSZJT/main+with+logo.png"
"","44bbae9a-be6c-4476-a049-a1ea32ee5902","","","","","","SQ2912871","Color","Silver","","","","","","","","","","","30.00","15.00","Yes","3","","","0.0","0.0","0.0","0.0","",""
"67db3703ab754663f491e417","2a52215f-9965-4c82-9b74-7dadbeec7efd","PHYSICAL","shop","soft-36w","USB-C to Lightning Soft Silicone 36W","","SQ1466280","Length","1.2m","Color","Black","","","","","","","","","29.99","12.99","Yes","3","/apple-cables","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/86073f26-668c-4957-9ce4-9f90fb105664/20240517092507_14850-removebg-preview.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/fddcfdeb-6594-4d72-afac-8d4fec1f2817/20240517092511_68829.jpg"
"62f89a51da9a207e22195441","f1881acd-460b-49a3-bfc7-106c971744fb","PHYSICAL","shop","thin-line-lightning","ThinLine Series Lightning Cable with LED Indicator","<p class="""">Mcdodo ThinLine Series is the thinnest Mcdodo cable with LED indicator.</p><ul data-rte-list=""default""><li><p class="""">Length 1.2 Meter (4 ft)</p></li><li><p class="""">For Apple Lightning</p></li><li><p class="""">MFI Certified</p></li><li><p class="""">Black and White available</p></li><li><p class="""">bend resistant up to 40000 times</p></li><li><p class="""">12 month warranty from Mcdodo (UK)</p></li></ul>","SQ3597224","Color","Black","","","","","","","","","","","30.00","15.00","Yes","5","/apple-cables","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1660459760388-50EMKW58BNYYVHQP26HU/s-bot.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1660459762198-EBP0BJ0M1KPUZDQ8AGFH/7.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1660459760386-RD0U69C1NZ74AQ7G7KPK/bl3.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1660459761470-YXZVREEMDG5D05DOHHU9/3.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1660459761309-U41FBWVLTR3RH7F77XQB/4.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1660459761978-DTVV1B6YT4MSOJOYJGLJ/6.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1660459762979-85RZ81MHYNNYQF4AY047/Screenshot+2022-07-27+at+23.41.43.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1660459760068-BYEUBHM74RKPOZTRDRN4/s-l1600.jpeg"
"","14d7b98b-2f34-4fdf-a6da-f57a252d6a81","","","","","","SQ5918588","Color","White","","","","","","","","","","","30.00","15.00","Yes","5","","","0.0","0.0","0.0","0.0","",""
